	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L001_R1_001_val_1	31.4507555306	31.4968753114	31.5679514061	31.6453103399	31.6121048773	35.2254942046	35.2376241062	35.1697685195	35.3024970377	35.236400476	35.2359703514	35.2021566686	35.1895550182	35.1820324733	35.1534139765	35.1232482977	35.0902092612	35.0252574331	34.9977841491	34.960620599	34.9291302536	34.9080749332	34.8836058398	34.8561725165	34.8350434509	34.8053602682	34.7705462555	34.7317549006	34.6980105021	34.655594464	34.6088000716	34.5504299254	34.4961302349	34.4426380526	34.3989591834	34.3451226554	34.2832906361	34.2392640916	34.2199779918	34.205410909	34.2300850923	34.520950594	34.880113612
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L001_R2_001_val_2	31.4250375907	31.2499282824	31.2999154764	31.3280435066	31.3089029635	35.0039972825	34.9865714496	34.9117936249	35.0326421677	34.9483033413	34.9288941512	34.8745555862	34.8572978781	34.8266165033	34.7998440391	34.764581273	34.7422454096	34.7096693899	34.6802292224	34.654943546	34.6246926531	34.5944506076	34.5531714149	34.5221414867	34.4957416545	34.4455530892	34.3911540167	34.3407973902	34.2875591881	34.2250057348	34.1620303268	34.0806463043	34.0289414466	33.9738274263	33.9272216567	33.8863909452	33.8522153776	33.8219347925	33.7945530823	33.7867022247	33.80876282	34.1218666	34.588740583
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L002_R1_001_val_1	31.4417390445	31.5005781087	31.577691281	31.6532713873	31.6206779776	35.25518012	35.2562120451	35.1929594411	35.3183626588	35.254512255	35.2523784816	35.2201882305	35.2103214016	35.2019997419	35.1778033447	35.1507304352	35.1217999787	35.0566509902	35.0289043455	34.995533774	34.9678126636	34.9468690066	34.9188625125	34.8925434628	34.8729366586	34.8461621362	34.8167636914	34.7839142991	34.7524713184	34.7094185115	34.6592280675	34.6103889284	34.5581635944	34.515085627	34.4600952897	34.3982781151	34.3517853041	34.2991783291	34.2689002434	34.2546167381	34.2773805006	34.545931054	34.8956770621
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L002_R2_001_val_2	31.3931589993	31.1918863847	31.2311189676	31.2552742494	31.2432245022	34.9400613094	34.9190983433	34.841269012	34.9637369615	34.8773371965	34.858231738	34.7972610987	34.7757804917	34.7588117379	34.7297069836	34.6989307729	34.6707807771	34.6379125948	34.6140817303	34.5824855886	34.5535891662	34.5253793271	34.4799612539	34.4510140052	34.4155669777	34.3805199916	34.3212246375	34.2756293047	34.2207683008	34.1707208409	34.1116876661	34.0367395754	33.9945323351	33.9213097986	33.8708798037	33.8229437783	33.7948656624	33.7559446835	33.7272510084	33.7145884962	33.7493514252	34.0662532074	34.5247491766
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L003_R1_001_val_1	31.4322493746	31.4821604293	31.5577210845	31.6377788049	31.5999075614	35.1954369649	35.2116503959	35.1453717563	35.2853413196	35.2154768783	35.2143789238	35.1823775525	35.1739825262	35.1641051238	35.1398179182	35.1128501711	35.0775175611	35.0100032661	34.9850831976	34.9480428872	34.9252863826	34.8994622293	34.8692417646	34.8467340352	34.8318101103	34.8051502019	34.7718952474	34.739738032	34.7008036831	34.6640591208	34.6180883446	34.5542860193	34.5021445086	34.454351065	34.3997959588	34.3337053058	34.2871459046	34.2502430386	34.2205500029	34.2153457378	34.2348362733	34.5227968139	34.8615694178
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L003_R2_001_val_2	31.4862018851	31.2762743222	31.3061686628	31.3385766698	31.3194837592	35.0024165702	34.9904180965	34.9242088754	35.043379893	34.9611318172	34.9381698998	34.8903572769	34.8736234758	34.8499748974	34.8154687474	34.7906770349	34.7640326133	34.7328482482	34.706928234	34.6769234214	34.6531360194	34.6332436728	34.5924752984	34.5612657094	34.5377977701	34.4995989981	34.4476458602	34.3995418476	34.3521101446	34.298619701	34.2318547715	34.1624259648	34.1050854866	34.0494802405	34.0091110225	33.9547192473	33.9089929281	33.8887333655	33.8634398897	33.8614524762	33.8835383712	34.1922555234	34.7007403134
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L004_R1_001_val_1	31.4533161936	31.4937405228	31.5728982811	31.6492209897	31.611265845	35.2346815425	35.2355773073	35.1700338613	35.3059342162	35.2365393335	35.2326319174	35.2041623696	35.1950226214	35.1832909244	35.1588399169	35.1333502873	35.1015950468	35.0361705759	35.0088342642	34.9764259084	34.9515247396	34.9266959394	34.905856938	34.8743452071	34.8593368963	34.8346594292	34.8001294097	34.7695708757	34.7374397933	34.6967032785	34.6480956852	34.6065367366	34.5588397767	34.5049777556	34.4637352128	34.3997945353	34.3511551913	34.3060468391	34.2764164325	34.2636906865	34.2896017608	34.5548530118	34.8952650654
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F0_S3_L004_R2_001_val_2	31.4808942131	31.2444409431	31.2777262862	31.3103494925	31.2835170077	34.9686428981	34.954682523	34.8832224496	35.0063696508	34.9167240225	34.8965758819	34.8474114666	34.827583208	34.8027846159	34.7691997402	34.7448195854	34.7164670833	34.6873917234	34.6596472859	34.6252235147	34.5966197073	34.5711058469	34.5248065921	34.4953656578	34.4597255367	34.428956529	34.3691200279	34.327989228	34.2726785342	34.2192848802	34.1548093454	34.0819660114	34.0469647817	33.9874092584	33.9354207945	33.8823267487	33.853751217	33.8051797705	33.7799542896	33.7751714653	33.8045646289	34.1098742105	34.5628091399
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L001_R1_001_val_1	31.490994809	31.5424659608	31.5918570803	31.6620745852	31.6362084282	35.2589678697	35.2664323721	35.2096969017	35.3260603961	35.265739507	35.2626504253	35.2324028028	35.2217611241	35.2142099392	35.1875989803	35.1595040485	35.1278860838	35.0677489638	35.0418256946	35.0062796599	34.9768695858	34.9558728091	34.931716279	34.9080462457	34.8861960109	34.858867157	34.8242414975	34.7864682067	34.7535211379	34.7112436827	34.663603649	34.6078551477	34.554184775	34.5033312669	34.4602785221	34.407235071	34.3487503757	34.3043709321	34.2892045541	34.2735981638	34.2988519157	34.5776762795	34.8991366353
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L001_R2_001_val_2	31.4372704581	31.2674583913	31.3173578134	31.3475103304	31.3287443568	35.0325086748	35.0120594411	34.9448829326	35.058515793	34.9781287924	34.9615591379	34.907028261	34.889520013	34.8629631709	34.8396732854	34.8076613563	34.785813642	34.7559349623	34.7301232488	34.7055278114	34.6747662848	34.6485475739	34.6092206939	34.5819746349	34.5544695561	34.5067000684	34.4556144332	34.4096284926	34.3589212303	34.2951793391	34.2385633582	34.160525395	34.1118130038	34.0587441656	34.0160092911	33.9752020428	33.9443882185	33.9184671243	33.8927730202	33.8853651257	33.9068366931	34.2085432681	34.6637032952
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L002_R1_001_val_1	31.4827651212	31.543648849	31.5992761311	31.669938139	31.6410542071	35.2840650967	35.2810364383	35.2252958199	35.3381149007	35.2810970208	35.2772561369	35.248885899	35.2398881404	35.2336072101	35.2088796127	35.1829009966	35.1574464411	35.0961790267	35.0702208125	35.0387049083	35.0120186266	34.9915302906	34.9648995145	34.9440768459	34.9219598181	34.8961129666	34.8675148204	34.8379460629	34.8060395699	34.7629537285	34.7124917053	34.6668203552	34.617503449	34.5730854104	34.5196472209	34.4600426948	34.412847827	34.3640214033	34.3352393039	34.3226347555	34.342008896	34.6026358248	34.9150409646
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L002_R2_001_val_2	31.4063911971	31.2099636515	31.2472758354	31.2753593628	31.2657049439	34.9717963963	34.9444862614	34.8713600468	34.9920177306	34.9079193434	34.8891995063	34.82958363	34.8116853248	34.7967841295	34.7700850715	34.7423025538	34.7164653915	34.684709635	34.6648524375	34.6371874828	34.6087028813	34.581651431	34.5398802139	34.5145365867	34.4788330651	34.4450334026	34.3901046181	34.3475580212	34.294768054	34.2465873849	34.1884392413	34.1176533615	34.0798331836	34.0080904138	33.9600994383	33.9152827134	33.8896973818	33.8529925938	33.8271136973	33.8157474995	33.8502894806	34.1551959773	34.5920193243
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L003_R1_001_val_1	31.474396584	31.52763869	31.5825409447	31.6547157753	31.6226102858	35.2265789084	35.2385702222	35.1806053021	35.3089289818	35.2427447593	35.2414950524	35.2120773971	35.2060325273	35.1965208	35.174598715	35.1487833447	35.1158655606	35.0523881085	35.0295137578	34.9943440618	34.9751571945	34.9484732673	34.919749674	34.8992727628	34.8859900182	34.8591729871	34.826344361	34.7968843062	34.758657738	34.7224446222	34.6757084875	34.6136730564	34.5634820278	34.5168653252	34.4657092209	34.400430081	34.3557296995	34.3182607659	34.29284917	34.28702639	34.3068393482	34.5824835593	34.8819060891
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L003_R2_001_val_2	31.4979730588	31.2957172486	31.3224834892	31.3585759042	31.3407479193	35.030761548	35.0130604185	34.9561677891	35.0697911945	34.991648769	34.9683745561	34.923807976	34.9074186086	34.8858127793	34.853083207	34.8328884923	34.8082460493	34.7803649577	34.7576292476	34.7300271478	34.7079939485	34.6873406918	34.6498767409	34.6217687005	34.5991142748	34.5616392772	34.5123264361	34.4685784715	34.4231376986	34.3703271924	34.3080503097	34.2421912248	34.1899639853	34.1357796789	34.0972953768	34.0469991779	34.0022570286	33.9835551105	33.9623773037	33.9593716962	33.9829029275	34.2776855963	34.7640729415
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L004_R1_001_val_1	31.4916852094	31.5387799353	31.5968281823	31.6670763323	31.6323493904	35.263732654	35.2639745261	35.2028908084	35.329226099	35.2633776744	35.2595206294	35.232513145	35.2257063499	35.2141262865	35.1916865463	35.1683226886	35.1380343761	35.075987039	35.0523416728	35.0219195701	34.9985512272	34.9747009407	34.9541271351	34.924903246	34.909290568	34.8871527956	34.8526757202	34.8249290453	34.7935668025	34.7518179615	34.7037951254	34.6655893451	34.6210155964	34.5673157121	34.5246033333	34.4644519934	34.4157895276	34.3725206459	34.344992778	34.3319957115	34.3580047611	34.610781443	34.9161133409
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
001-F5_S2_L004_R2_001_val_2	31.4943509862	31.2649322745	31.2948716787	31.3304373967	31.3072939743	34.999470751	34.9824461837	34.9189210192	35.0341333369	34.9510766501	34.9313509599	34.8831965317	34.8642054382	34.8431695074	34.8118831329	34.7895769264	34.7635232181	34.7396174736	34.7135214109	34.6821486817	34.6536432994	34.6307292687	34.5886105353	34.559601014	34.5281153432	34.4949041819	34.4385273057	34.4047468837	34.3498917867	34.2967664816	34.237034032	34.1663392731	34.1334035743	34.0740662653	34.0268925172	33.9763406959	33.9485081791	33.9045175343	33.8795988555	33.8772740859	33.905132886	34.1979185482	34.6320064402
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L001_R1_001_val_1	31.3684657888	31.4292627247	31.5196288305	31.605327955	31.5646273394	35.1573319804	35.1706040716	35.1114780562	35.2456645273	35.1303197973	35.2221044008	35.157260781	35.1888446721	35.1688082487	35.1256812959	35.136276798	35.1332431899	35.130243234	35.122424064	35.1197384713	35.1071049714	35.0922988306	35.0671252964	35.0577868725	35.0372569153	34.9898026178	34.9734733154	34.9554224181	34.9460904603	34.9222617568	34.9074690574	34.8868602184	34.8718096688	34.8792514228	34.8671059739	34.8485021587	34.8312505358	34.8190104576	34.8077365247	34.8046792301	34.7916898764	34.7791742059	34.7647954261	34.7565721073	34.7478626951	34.7335743746	34.7315655677	34.7126273427	34.6909834749	34.6768227106	34.6618992113	34.6510807762	34.6214805047	34.606033561	34.5780721369	34.5666515892	34.5530779115	34.523261027	34.5120004764	34.4952906077	34.4657706017	34.4406803459	34.4195252502	34.3984639592	34.3699876037	34.339128546	34.3259823425	34.2994919806	34.2900298713	34.2834594025	34.2622421877	34.3052955199	34.4073102804	34.681033431	35.0946574828
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L001_R2_001_val_2	31.3554482916	31.1242209086	31.1784441863	31.2380327747	31.1973366292	34.8678588373	34.8538135775	34.7799467824	34.9174674957	34.7359838904	34.8908983457	34.7743886265	34.8259740757	34.7779637975	34.7319448693	34.7244714158	34.7216268216	34.7098283997	34.6988673857	34.6816542286	34.666597122	34.6454378829	34.6304087757	34.6178261495	34.6017652249	34.5864059388	34.570832008	34.5539970583	34.5486911772	34.5196181914	34.5143403016	34.5015518493	34.4902070224	34.4819253554	34.4612186497	34.4397662538	34.4296016015	34.4178314874	34.4000124946	34.3977359407	34.3787012269	34.3691050419	34.3486699957	34.3192757273	34.3081269426	34.2846784727	34.2723596383	34.242375294	34.2137934371	34.1888393451	34.1625801657	34.1426591797	34.1068832388	34.0795278567	34.0448100517	34.0239530623	34.0012263977	33.9669665975	33.9440447767	33.9165640576	33.8969916044	33.8602928922	33.8461502393	33.8198980059	33.8103732985	33.782161533	33.7488229269	33.7359503262	33.731421721	33.7307103841	33.7178151124	33.7732691047	33.9077756486	34.2641832193	34.7291194536
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L002_R1_001_val_1	31.3637981606	31.4199346582	31.5165943433	31.6005419158	31.5578368927	35.1525719483	35.1623791747	35.0958357453	35.2435619671	35.1109448031	35.2079804123	35.1445087667	35.1833016935	35.1540799161	35.1118736444	35.1260534726	35.1182490179	35.1206717193	35.1150024413	35.1037483373	35.0979277868	35.0842191133	35.0605714548	35.050158701	35.0290197887	34.9825400283	34.9625435974	34.9441700625	34.9391351004	34.9137713552	34.8953078558	34.8760059423	34.8650009168	34.8678805084	34.8640475944	34.8374826322	34.8211265599	34.8117560705	34.7997466229	34.792590543	34.7790710729	34.7687209989	34.7543333473	34.7432799583	34.7339132869	34.7119445924	34.7153434882	34.6951250176	34.6782490083	34.6606804832	34.6519983455	34.6418828645	34.6173036751	34.6027088545	34.5710576763	34.5614749181	34.5457057333	34.5146469463	34.5005557453	34.4798480456	34.4610898814	34.4369481946	34.4160263006	34.3893949931	34.3661388686	34.3393633294	34.3217865702	34.2860050051	34.2951675255	34.2760316042	34.2721238507	34.3003098305	34.3954418862	34.6845231316	35.1290250249
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L002_R2_001_val_2	31.320726791	31.0647026371	31.1088582913	31.1723216536	31.1320146759	34.7986531703	34.7845142415	34.7000661054	34.8475103033	34.6546568098	34.8221412146	34.7078515989	34.7599422362	34.6970428572	34.6501804714	34.6556664144	34.6414462693	34.6276711631	34.6173454474	34.6052345287	34.5755717386	34.5693219708	34.554032169	34.5422625609	34.5280034458	34.5109514913	34.4917382629	34.4866697261	34.4683553454	34.4496854778	34.4278117525	34.4219550773	34.4096281565	34.401718572	34.3774594346	34.363881815	34.335931686	34.3377530819	34.3115427225	34.317739364	34.2948602945	34.2868805647	34.2617124297	34.232543701	34.2223153778	34.1934586546	34.1801419587	34.1584441741	34.1343677743	34.1034741271	34.0689772503	34.0412378121	34.0190681439	33.9948077569	33.9515812421	33.9369365862	33.9077975334	33.8940584648	33.8604676408	33.8351871064	33.8062779576	33.7744853015	33.7727763551	33.7404504829	33.714920973	33.69843339	33.6758317564	33.66148877	33.6662322378	33.6518577911	33.6384584088	33.6749549152	33.8173422931	34.1539547555	34.6739175536
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L003_R1_001_val_1	31.3260600142	31.4095015521	31.5089142792	31.6035178284	31.555063651	35.1432051771	35.1400900288	35.0689121234	35.2254971723	35.0918230247	35.2057611623	35.1333547137	35.1781083256	35.1560366852	35.1042271802	35.1217463466	35.1162168851	35.110415212	35.099924546	35.0993456752	35.0859894156	35.0729619803	35.0485804074	35.0386057994	35.0244879389	34.969699343	34.9519576706	34.9306374259	34.9127222225	34.8890933357	34.8819878103	34.8689115572	34.8518210026	34.8417077618	34.832291995	34.8139808571	34.8000280174	34.7884251644	34.7697753584	34.7688926497	34.7496166696	34.7392685545	34.7343495359	34.7201832726	34.7113924183	34.6893351787	34.6869220346	34.6707174741	34.6554181918	34.6445820848	34.633528399	34.6263445022	34.593326082	34.5789644412	34.5393305263	34.5231831602	34.5026216219	34.4932179776	34.4732150771	34.4486807451	34.4268510599	34.3915816947	34.3829706913	34.3556721527	34.3436231813	34.2941759498	34.2846131157	34.2556416298	34.2468604929	34.2337609393	34.2276913181	34.2511373623	34.3407969069	34.6359204266	35.0840257657
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L003_R2_001_val_2	31.3727436402	31.1123466244	31.1717723347	31.2298355888	31.1819260253	34.843766036	34.8291930854	34.7574367542	34.9045542663	34.7243749588	34.8708377775	34.7593582517	34.8057337568	34.7543350162	34.7064604087	34.7119636849	34.696466308	34.6863836098	34.6677737538	34.6546612634	34.6338871337	34.6279346928	34.6010442218	34.5951376825	34.5800445657	34.5589806854	34.5498370228	34.5361726114	34.5202056458	34.5009034937	34.4891410662	34.4743645426	34.465945709	34.4652902503	34.4344151207	34.4119618186	34.4053424212	34.3908975581	34.3744604711	34.3749333591	34.3540617157	34.3412877558	34.3253347013	34.3027933194	34.2879555151	34.2472187531	34.2368480672	34.2142953326	34.1878308428	34.1636147213	34.1368942858	34.1241001722	34.0903271351	34.0681689281	34.0357120025	34.02267859	33.9870425471	33.9467417346	33.9189609764	33.9020823081	33.8601069411	33.8351520563	33.8108021283	33.7837679982	33.7694114308	33.7433294309	33.7185056694	33.6904375831	33.70151854	33.6853056477	33.6888793816	33.7463195489	33.873557242	34.2243526911	34.7171761701
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L004_R1_001_val_1	31.3664357701	31.4251024624	31.5222470305	31.6151907539	31.5617492418	35.1449525877	35.1594027432	35.0912872885	35.2481719459	35.1071412696	35.2099899123	35.1558873506	35.189218122	35.1657211115	35.1233416917	35.1322421308	35.1307474196	35.1310720839	35.1256661575	35.1007131214	35.0986193634	35.0819109839	35.067165422	35.0567598862	35.0401603549	34.990637705	34.9684366727	34.9451069737	34.9437636016	34.9163416878	34.8959514997	34.8889526279	34.8734359261	34.8716134625	34.8550826831	34.8280985193	34.8290860001	34.8018369097	34.7871055259	34.7792531785	34.772299523	34.768903203	34.7502564681	34.7303661833	34.7271550676	34.697224499	34.6982775844	34.6821362479	34.6716804733	34.6673515383	34.6414334987	34.6307820431	34.5926076521	34.5801219045	34.5557598969	34.5395631007	34.5241763521	34.493421528	34.4750697779	34.4612897791	34.4306711006	34.4204912714	34.3853778469	34.3677015366	34.3484315847	34.3213531096	34.3002520294	34.2745961624	34.2743003331	34.2607823451	34.2513679711	34.2800541947	34.3674459541	34.6740708943	35.0936446815
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F0_S5_L004_R2_001_val_2	31.3461855307	31.0505612933	31.1086608959	31.1664778503	31.1269744861	34.7772341086	34.7598874659	34.6746506288	34.8286981083	34.6255160267	34.7990171683	34.6783319723	34.7299055598	34.6817935637	34.6219642543	34.6298439446	34.6103894499	34.5939295013	34.5846880654	34.5694500434	34.5555471502	34.5409513373	34.5234805195	34.5110626599	34.498157631	34.4727610136	34.462802505	34.4484612715	34.4369071419	34.4083263518	34.3976679611	34.3696234995	34.3618467117	34.3443304158	34.3295739058	34.3067639224	34.2909583127	34.278404234	34.2457775921	34.2591778604	34.226585005	34.2299257055	34.207226638	34.1691441796	34.1535170454	34.1304802196	34.1127175476	34.0878187481	34.0633292775	34.0347526045	33.9988796003	33.97482524	33.9521790694	33.9300702188	33.8803192157	33.8593146296	33.8381718528	33.8161216725	33.7772930817	33.7532807446	33.7325991987	33.7083685423	33.6746427662	33.6493126607	33.6247849926	33.6153719262	33.6039508945	33.5868895839	33.5860810703	33.5776675379	33.5634050869	33.5982701312	33.7275147454	34.0769291386	34.5648780645
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
004-F5_S4_L001_R1_001_val_1	31.3667517133	31.4137994491	31.4963755689	31.59222131	31.5513971931	35.132144712	35.1373265432	35.0817199475	35.2222175417	35.1062592911	35.1730009633	35.1277269773	35.1540253717	35.1137568282	35.0859126148	35.1059314576	35.0901492521	35.0842626934	35.0939634346	35.0949485259	35.0696003436	35.0680497661	35.0317633473	35.0174552856	35.0130781649	34.9639303023	34.9346719755	34.93208154	34.9147634649	34.898591276	34.8651101078	34.8323257516	34.8148523292	34.8190744841	34.8111314034	34.7960281315	34.78186635	34.7779649336	34.7750507772	34.7796560692	34.7811572503	34.7696535687	34.7554845768	34.7457699138	34.738401481	34.7277572391	34.7255815266	34.7046509956	34.6862924997	34.6695595038	34.658115502	34.6487368064	34.6200633952	34.6014509854	34.579574431	34.5667735519	34.5498477888	34.5219260228	34.5124154908	34.4945053423	34.4680594307	34.440226365	34.4186688788	34.4024837194	34.3711649308	34.3410969696	34.3305814144	34.3029921417	34.2960192712	34.2886128551	34.2651244873	34.3075736391	34.4112329958	34.6823394488	35.1011365487
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
