1	2986	0.00
1	2985	0.00
1	2984	0.00
1	2983	0.00
1	2982	0.00
1	2981	0.00
1	2980	0.00
1	2979	0.00
1	2978	0.00
1	2977	0.00
1	2976	0.00
1	2974	0.00
1	2973	0.00
1	2972	0.00
1	2971	0.00
1	2970	0.00
1	2969	0.00
1	2967	0.00
1	2965	0.00
1	2964	0.00
1	2961	0.00
1	2960	0.00
1	2959	0.00
1	2958	0.00
1	2957	0.00
1	2956	0.00
1	2955	0.00
1	2953	0.00
1	2952	0.00
1	2951	0.00
1	2950	0.00
1	2949	0.00
1	2948	0.00
1	2947	0.00
1	2946	0.00
1	2945	0.00
1	2944	0.00
1	2943	0.00
1	2942	0.00
1	2941	0.00
1	2940	0.00
1	2939	0.00
1	2938	0.00
1	2937	0.00
1	2936	0.00
1	2935	0.00
1	2934	0.00
1	2931	0.00
1	2929	0.00
1	2928	0.00
1	2927	0.00
1	2926	0.00
1	2925	0.00
1	2924	0.00
1	2923	0.00
1	2922	0.00
1	2921	0.00
1	2920	0.00
1	2919	0.00
1	2918	0.00
1	2917	0.00
1	2916	0.00
1	2915	0.00
1	2914	0.00
1	2913	0.00
1	2912	0.00
1	2911	0.00
1	2909	0.00
1	2908	0.00
1	2907	0.00
1	2904	0.00
1	2903	0.00
1	2901	0.00
1	2900	0.00
1	2899	0.00
1	2898	0.00
1	2897	0.00
1	2896	0.00
1	2895	0.00
1	2894	0.00
1	2892	0.00
1	2891	0.00
1	2890	0.00
1	2889	0.00
1	2887	0.00
1	2886	0.00
1	2885	0.00
1	2884	0.00
1	2883	0.00
1	2881	0.00
1	2880	0.00
1	2879	0.00
1	2875	0.00
1	2874	0.00
1	2872	0.00
1	2871	0.00
1	2870	0.00
1	2868	0.00
1	2867	0.00
1	2866	0.00
1	2865	0.00
1	2863	0.00
1	2862	0.00
1	2861	0.00
1	2860	0.00
1	2859	0.00
1	2858	0.00
1	2857	0.00
1	2856	0.00
1	2855	0.00
1	2854	0.00
1	2853	0.00
1	2852	0.00
1	2851	0.00
1	2849	0.00
1	2848	0.00
1	2846	0.00
1	2844	0.00
1	2843	0.00
1	2842	0.00
1	2840	0.00
1	2839	0.00
1	2838	0.00
1	2836	0.00
1	2835	0.00
1	2833	0.00
1	2831	0.00
1	2830	0.00
1	2829	0.00
1	2828	0.00
1	2827	0.00
1	2826	0.00
1	2825	0.00
1	2824	0.00
1	2823	0.00
1	2822	0.00
1	2821	0.00
1	2820	0.00
1	2819	0.00
1	2818	0.00
1	2817	0.00
1	2815	0.00
1	2814	0.00
1	2813	0.00
1	2812	0.00
1	2811	0.00
1	2810	0.00
1	2809	0.00
1	2808	0.00
1	2807	0.00
1	2806	0.00
1	2805	0.00
1	2804	0.00
1	2803	0.00
