1	1693	0.00
1	1691	0.00
1	1690	0.00
1	1689	0.00
1	1686	0.00
1	1685	0.00
1	1684	0.00
1	1682	0.00
1	1681	0.00
1	1679	0.00
1	1678	0.00
1	1676	0.00
1	1675	0.00
1	1674	0.00
1	1673	0.00
1	1672	0.00
1	1671	0.00
1	1669	0.00
1	1667	0.00
1	1666	0.00
1	1665	0.00
1	1664	0.00
1	1662	0.00
1	1661	0.00
1	1660	0.00
1	1659	0.00
1	1658	0.00
1	1657	0.00
1	1656	0.00
1	1654	0.00
1	1653	0.00
1	1652	0.00
1	1651	0.00
1	1650	0.00
1	1649	0.00
1	1648	0.00
1	1647	0.00
1	1646	0.00
1	1644	0.00
1	1643	0.00
1	1642	0.00
1	1640	0.00
1	1639	0.00
1	1638	0.00
1	1637	0.00
1	1636	0.00
1	1635	0.00
1	1634	0.00
1	1633	0.00
1	1632	0.00
1	1631	0.00
1	1630	0.00
1	1629	0.00
1	1626	0.00
1	1625	0.00
1	1623	0.00
1	1621	0.00
1	1620	0.00
1	1619	0.00
1	1618	0.00
1	1615	0.00
1	1614	0.00
1	1612	0.00
1	1610	0.00
1	1609	0.00
1	1608	0.00
1	1607	0.00
1	1605	0.00
1	1602	0.00
1	1601	0.00
1	1599	0.00
1	1597	0.00
1	1596	0.00
1	1595	0.00
1	1594	0.00
1	1593	0.00
1	1592	0.00
1	1591	0.00
1	1590	0.00
1	1589	0.00
1	1588	0.00
1	1586	0.00
1	1585	0.00
1	1584	0.00
1	1583	0.00
1	1582	0.00
1	1580	0.00
1	1579	0.00
1	1574	0.00
1	1573	0.00
1	1571	0.00
1	1569	0.00
1	1567	0.00
1	1566	0.00
1	1564	0.00
1	1562	0.00
1	1561	0.00
1	1559	0.00
1	1558	0.00
1	1557	0.00
1	1555	0.00
1	1553	0.00
1	1551	0.00
1	1550	0.00
1	1549	0.00
1	1545	0.00
1	1544	0.00
1	1542	0.00
1	1541	0.00
1	1540	0.00
1	1539	0.00
1	1538	0.00
1	1537	0.00
1	1536	0.00
1	1535	0.00
1	1534	0.00
1	1531	0.00
1	1530	0.00
1	1529	0.00
1	1528	0.00
1	1527	0.00
1	1525	0.00
1	1524	0.00
1	1523	0.00
1	1522	0.00
1	1521	0.00
1	1520	0.00
1	1519	0.00
1	1518	0.00
1	1517	0.00
1	1516	0.00
1	1515	0.00
1	1514	0.00
1	1513	0.00
1	1512	0.00
1	1511	0.00
1	1510	0.00
1	1509	0.00
1	1508	0.00
1	1507	0.00
1	1506	0.00
1	1505	0.00
1	1504	0.00
1	1503	0.00
1	1502	0.00
1	1501	0.00
1	1500	0.00
1	1499	0.00
1	1498	0.00
1	1497	0.00
1	1496	0.00
1	1495	0.00
1	1494	0.00
1	1493	0.00
1	1492	0.00
1	1491	0.00
1	1490	0.00
1	1489	0.00
1	1487	0.00
1	1486	0.00
1	1485	0.00
1	1484	0.00
1	1483	0.00
1	1482	0.00
1	1481	0.00
1	1480	0.00
1	1478	0.00
1	1477	0.00
1	1476	0.00
1	1475	0.00
1	1474	0.00
1	1473	0.00
1	1472	0.00
1	1471	0.00
1	1470	0.00
1	1469	0.00
1	1468	0.00
1	1467	0.00
1	1466	0.00
1	1465	0.00
1	1464	0.00
1	1463	0.00
1	1462	0.00
1	1460	0.00
1	1459	0.00
1	1458	0.00
1	1457	0.00
1	1456	0.00
1	1455	0.00
1	1454	0.00
1	1453	0.00
1	1452	0.00
1	1451	0.00
1	1450	0.00
1	1449	0.00
1	1448	0.00
1	1447	0.00
1	1446	0.00
1	1445	0.00
1	1444	0.00
1	1443	0.00
1	1442	0.00
1	1441	0.00
1	1440	0.00
1	1439	0.00
1	1438	0.00
1	1437	0.00
1	1436	0.00
1	1435	0.00
1	1434	0.00
1	1433	0.00
1	1432	0.00
1	1431	0.00
1	1430	0.00
1	1429	0.00
1	1428	0.00
