1	2479	0.00
1	2478	0.00
1	2477	0.00
1	2476	0.00
1	2474	0.00
1	2473	0.00
1	2469	0.00
1	2467	0.00
1	2465	0.00
1	2464	0.00
1	2462	0.00
1	2461	0.00
1	2460	0.00
1	2459	0.00
1	2457	0.00
1	2456	0.00
1	2455	0.00
1	2454	0.00
1	2453	0.00
1	2452	0.00
1	2451	0.00
1	2449	0.00
1	2448	0.00
1	2445	0.00
1	2444	0.00
1	2443	0.00
1	2442	0.00
1	2441	0.00
1	2440	0.00
1	2438	0.00
1	2437	0.00
1	2436	0.00
1	2435	0.00
1	2434	0.00
1	2432	0.00
1	2431	0.00
1	2430	0.00
1	2429	0.00
1	2428	0.00
1	2426	0.00
1	2425	0.00
1	2423	0.00
1	2422	0.00
1	2421	0.00
1	2420	0.00
1	2419	0.00
1	2417	0.00
1	2416	0.00
1	2415	0.00
1	2412	0.00
1	2411	0.00
1	2410	0.00
1	2409	0.00
1	2408	0.00
1	2407	0.00
1	2406	0.00
1	2405	0.00
1	2404	0.00
1	2403	0.00
1	2402	0.00
1	2400	0.00
1	2399	0.00
1	2397	0.00
1	2396	0.00
1	2395	0.00
1	2394	0.00
1	2393	0.00
1	2392	0.00
1	2391	0.00
1	2390	0.00
1	2389	0.00
1	2388	0.00
1	2387	0.00
1	2386	0.00
1	2385	0.00
1	2383	0.00
1	2382	0.00
1	2381	0.00
1	2377	0.00
1	2376	0.00
1	2375	0.00
1	2374	0.00
1	2373	0.00
1	2372	0.00
1	2370	0.00
1	2369	0.00
1	2368	0.00
1	2367	0.00
1	2365	0.00
1	2364	0.00
1	2363	0.00
1	2362	0.00
1	2361	0.00
1	2358	0.00
1	2357	0.00
1	2355	0.00
1	2354	0.00
1	2353	0.00
1	2352	0.00
1	2351	0.00
1	2350	0.00
1	2349	0.00
1	2348	0.00
1	2347	0.00
1	2346	0.00
1	2345	0.00
1	2344	0.00
1	2343	0.00
1	2342	0.00
1	2341	0.00
1	2340	0.00
1	2339	0.00
1	2337	0.00
1	2336	0.00
1	2335	0.00
1	2334	0.00
1	2332	0.00
1	2331	0.00
1	2330	0.00
1	2328	0.00
1	2327	0.00
1	2326	0.00
1	2325	0.00
1	2324	0.00
1	2323	0.00
1	2322	0.00
1	2321	0.00
1	2320	0.00
1	2319	0.00
1	2318	0.00
1	2316	0.00
1	2312	0.00
1	2311	0.00
1	2310	0.00
1	2309	0.00
1	2307	0.00
1	2305	0.00
1	2304	0.00
1	2303	0.00
1	2301	0.00
1	2300	0.00
1	2299	0.00
1	2296	0.00
